-1	-1	-1	8.64591248918
-1	-1	-2	0.0813907627596
-1	-1	-3	0.211187606039
-1	-1	-4	2.61296271253
-1	-1	-5	1.2720140548
-1	-1	-6	0.324677731563
-1	-1	-7	-0.342327130475
-1	-1	-8	-0.816678053149
-1	-1	0	-7.44565597498
-1	-1	1	8.14844718953
-1	-1	2	6.36848578881
-1	-1	3	3.48038984258
-1	-1	4	1.8172878717
-1	-1	5	0.861651818014
-1	-1	6	0.0676454823258
-1	-1	7	-0.532510211159
-1	-1	8	-0.969786973836
-1	-2	-1	5.85785544443
-1	-2	-2	-5.3922282706
-1	-2	-4	2.07937788404
-1	-2	-5	0.957232095154
-1	-2	-6	0.137374298957
-1	-2	-7	-0.456811532572
-1	-2	-8	-0.888790823642
-1	-2	2	4.4686309307
-1	-2	4	1.7013959386
-1	-2	5	0.66941927172
-1	-2	6	-0.0811704832214
-1	-2	7	-0.631049426922
-1	-2	8	-1.03349525632
-1	-3	-1	4.28931846983
-1	-3	-2	3.45248681639
-1	-3	-3	2.38707073107
-1	-3	-4	1.36775973856
-1	-3	-5	0.525780266858
-1	-3	-6	-0.128422394387
-1	-3	-7	-0.624082662772
-1	-3	-8	-0.996595429271
-1	-3	0	4.57627748094
-1	-3	1	4.16421155698
-1	-3	2	3.25837966285
-1	-3	3	2.16337839343
-1	-3	4	1.13862500227
-1	-3	5	0.316840351671
-1	-3	6	-0.308242889136
-1	-3	7	-0.77767651312
-1	-3	8	-1.12890303812
-1	-4	-1	2.4512733951
-1	-4	-2	1.97326987709
-1	-4	-3	1.3282386124
-1	-4	-4	0.663307107662
-1	-4	-5	0.068127524147
-1	-4	-6	-0.425400050846
-1	-4	-7	-0.818620135273
-1	-4	-8	-1.12595040104
-1	-4	0	2.60792542818
-1	-4	1	2.37911992949
-1	-4	2	1.84810310252
-1	-4	3	1.17333411219
-1	-4	4	0.498055249544
-1	-4	5	-0.0924816621846
-1	-4	6	-0.573185770089
-1	-4	7	-0.951311330216
-1	-4	8	-1.24411286632
-1	-5	-1	1.1490440363
-1	-5	-2	0.874662220457
-1	-5	-3	0.483154224577
-1	-5	-4	0.0535300067251
-1	-5	-5	-0.356421076815
-1	-5	-6	-0.716625499042
-1	-5	-7	-1.01804576427
-1	-5	-8	-1.26335673114
-1	-5	0	1.23348195434
-1	-5	1	1.10065423358
-1	-5	2	0.787226244077
-1	-5	3	0.370376396893
-1	-5	4	-0.0713345725085
-1	-5	5	-0.482980941394
-1	-5	6	-0.838217655178
-1	-5	7	-1.1313226989
-1	-5	8	-1.36715797397
-1	-6	-1	0.23979636668
-1	-6	-2	0.0779308786759
-1	-6	-3	-0.163593067091
-1	-6	-4	-0.442199049943
-1	-6	-5	-0.722201273392
-1	-6	-6	-0.980735046198
-1	-6	-7	-1.20695469002
-1	-6	-8	-1.3983449755
-1	-6	0	0.286479857286
-1	-6	1	0.205626272085
-1	-6	2	0.014755572507
-1	-6	3	-0.247549205679
-1	-6	4	-0.538222774298
-1	-6	5	-0.822882109706
-1	-6	6	-1.0807161864
-1	-6	7	-1.30289886146
-1	-6	8	-1.48847839052
-1	-7	-1	-0.399565655907
-1	-7	-2	-0.497994075309
-1	-7	-3	-0.650273600557
-1	-7	-4	-0.833038856275
-1	-7	-5	-1.02462657975
-1	-7	-6	-1.20908475809
-1	-7	-7	-1.37696631685
-1	-7	-8	-1.5241526346
-1	-7	0	-0.373095364862
-1	-7	1	-0.42448716421
-1	-7	2	-0.544811203676
-1	-7	3	-0.713928322851
-1	-7	4	-0.907786053695
-1	-7	5	-1.10519503586
-1	-7	6	-1.29128574961
-1	-7	7	-1.45783618014
-1	-7	8	-1.60179890885
-1	-8	-1	-0.855509460802
-1	-8	-2	-0.917091875863
-1	-8	-3	-1.01533099718
-1	-8	-4	-1.13707674478
-1	-8	-5	-1.26917221356
