-1	-1	-1	-29.9362678978
-1	-1	-2	-26.379613319
-1	-1	-3	-22.7239608492
-1	-1	-4	-19.2601268843
-1	-1	-5	-16.8434013937
-1	-1	-6	-15.2123252715
-1	-1	-7	-14.0969677128
-1	-1	-8	-13.3188214979
-1	-1	0	-37.9441116859
-1	-1	1	-31.6539716046
-1	-1	2	-27.6947467478
-1	-1	3	-27.7191544461
-1	-1	4	-22.7932645976
-1	-1	5	-18.8058389823
-1	-1	6	-16.3202345492
-1	-1	7	-14.7674056785
-1	-1	8	-13.7518659543
-1	-2	-1	-25.1682664301
-1	-2	-2	-23.2593391568
-1	-2	-3	-20.674420985
-1	-2	-4	-18.1756751367
-1	-2	-5	-16.262165578
-1	-2	-6	-14.8849038923
-1	-2	-7	-13.903435544
-1	-2	-8	-13.1995468706
-1	-2	0	-26.4481588227
-1	-2	1	-26.0416243021
-1	-2	2	-24.5487350715
-1	-2	3	-22.6652656962
-1	-2	4	-20.0487493697
-1	-2	5	-17.5626193112
-1	-2	6	-15.7276507976
-1	-2	7	-14.4566031895
-1	-2	8	-13.5752136499
-1	-3	-1	-21.3056948923
-1	-3	-2	-20.1058001716
-1	-3	-3	-18.5075932093
-1	-3	-4	-16.882973717
-1	-3	-5	-15.5049671772
-1	-3	-6	-14.4323314918
-1	-3	-7	-13.6249884042
-1	-3	-8	-13.0230392316
-1	-3	0	-21.8935564196
-1	-3	1	-21.7208707207
-1	-3	2	-20.8269373299
-1	-3	3	-19.4529942767
-1	-3	4	-17.8403268479
-1	-3	5	-16.2904377494
-1	-3	6	-15.0158039711
-1	-3	7	-14.0461115154
-1	-3	8	-13.328180355
-1	-4	-1	-18.4815834312
-1	-4	-2	-17.7359044115
-1	-4	-3	-16.7410517893
-1	-4	-4	-15.6907601597
-1	-4	-5	-14.7354034589
-1	-4	-6	-13.9394327241
-1	-4	-7	-13.3062897237
-1	-4	-8	-12.8134951884
-1	-4	0	-18.8244787196
-1	-4	1	-18.6908693878
-1	-4	2	-18.1158672967
-1	-4	3	-17.2335779988
-1	-4	4	-16.2119500026
-1	-4	5	-15.2082066495
-1	-4	6	-14.3291811103
-1	-4	7	-13.6128205245
-1	-4	8	-13.0507057003
-1	-5	-1	-16.4595464672
-1	-5	-2	-16.0018209978
-1	-5	-3	-15.3786086883
-1	-5	-4	-14.6961517088
-1	-5	-5	-14.0420041832
-1	-5	-6	-13.4659587184
-1	-5	-7	-12.9842569207
-1	-5	-8	-12.5931894835
-1	-5	0	-16.6629940994
-1	-5	1	-16.5720486169
-1	-5	2	-16.210063318
-1	-5	3	-15.6528579163
-1	-5	4	-14.9976948471
-1	-5	5	-14.3341889893
-1	-5	6	-13.7256949702
-1	-5	7	-13.2034050428
-1	-5	8	-12.7731509677
-1	-6	-1	-15.028884737
-1	-6	-2	-14.7454751395
-1	-6	-3	-14.3503793976
-1	-6	-4	-13.9029007296
-1	-6	-5	-13.4554028957
-1	-6	-6	-13.042989356
-1	-6	-7	-12.6827762696
-1	-6	-8	-12.3787218403
-1	-6	0	-15.1519224933
-1	-6	1	-15.0932244523
-1	-6	2	-14.8660231342
-1	-6	3	-14.5121254257
-1	-6	4	-14.0865962001
-1	-6	5	-13.6420675444
-1	-6	6	-13.2184383932
-1	-6	7	-12.8392923012
-1	-6	8	-12.5139324647
-1	-7	-1	-14.0151214263
-1	-7	-2	-13.8360116538
-1	-7	-3	-13.5809829238
-1	-7	-4	-13.2836736666
-1	-7	-5	-12.975767104
-1	-7	-6	-12.6810820343
-1	-7	-7	-12.4138891001
-1	-7	-8	-12.1803537629
-1	-7	0	-14.0916235076
-1	-7	1	-14.0540315985
-1	-7	2	-13.9096020559
-1	-7	3	-13.6813928082
-1	-7	4	-13.4007588893
-1	-7	5	-13.0991191326
-1	-7	6	-12.8020409193
-1	-7	7	-12.5266601012
-1	-7	8	-12.2819648136
-1	-8	-1	-13.2894505543
-1	-8	-2	-13.1734063424
-1	-8	-3	-13.0052792991
-1	-8	-4	-12.804543546
-1	-8	-5	-12.5905799991
-1	-8	-6	-12.3792537664
-1	-8	-7	-12.1814205036
-1	-8	-8	-12.0031109838
-1	-8	0	-13.3384788787
-1	-8	1	-13.3141698994
-1	-8	2	-13.2205324921
-1	-8	3	-13.0705045959
-1	-8	4	-12.8822352418
-1	-8	5	-12.6747532663
-1	-8	6	-12.464555474
-1	-8	7	-12.2637892649
-1	-8	8	-12.0799512299
-1	0	-1	-31.6804135403
-1	0	-2	-26.1621817487
-1	0	-3	-23.3689750482
-1	0	-4	-19.6806970654
-1	0	-5	-17.0645165401
-1	0	-6	-15.3334288221
-1	0	-7	-14.1671630808
-1	0	-8	-13.3615302436
-1	0	0	-60.9821272312
-1	0	1	-33.5182960964
-1	0	2	-26.3702116658
-1	0	3	-27.783942859
-1	0	4	-24.247023376
-1	0	5	-19.4010477089
-1	0	6	-16.5737483659
-1	0	7	-14.8924136102
-1	0	8	-13.8205503471
-1	1	-1	-29.9433814274
-1	1	-2	-26.2942436112
-1	1	-3	-22.6934861456
-1	1	-4	-19.2570566246
-1	1	-5	-16.8448265149
-1	1	-6	-15.2142424116
-1	1	-7	-14.0986632609
-1	1	-8	-13.3202067116
-1	1	0	-37.872896311
-1	1	1	-31.6146476534
-1	1	2	-27.8829958856
-1	1	3	-32.5229364902
-1	1	4	-23.1948896954
-1	1	5	-18.9124211546
-1	1	6	-16.3644151501
-1	1	7	-14.7896662429
-1	1	8	-13.7644890958
-1	2	-1	-25.1968161173
-1	2	-2	-23.2576352071
-1	2	-3	-20.6702459148
-1	2	-4	-18.1785014872
-1	2	-5	-16.266616063
-1	2	-6	-14.889023039
-1	2	-7	-13.9068392423
-1	2	-8	-13.202277128
-1	2	0	-26.5116602157
-1	2	1	-26.1889962427
-1	2	2	-25.062309914
-1	2	3	-23.5943582075
-1	2	4	-20.4755724414
-1	2	5	-17.7218984194
-1	2	6	-15.7996771892
-1	2	7	-14.4947690325
-1	2	8	-13.5976690265
-1	3	-1	-21.3553207807
-1	3	-2	-20.1313560012
-1	3	-3	-18.5218433732
-1	3	-4	-16.8931903253
-1	3	-5	-15.5130180103
-1	3	-6	-14.4386999049
-1	3	-7	-13.6300086226
-1	3	-8	-13.0270089875
-1	3	0	-21.9838150708
-1	3	1	-21.882646942
-1	3	2	-21.1046091601
-1	3	3	-19.7881404019
-1	3	4	-18.0825252848
-1	3	5	-16.4268440269
-1	3	6	-15.0915396692
-1	3	7	-14.0907182351
-1	3	8	-13.3561519068
-1	4	-1	-18.5325982088
-1	4	-2	-17.7684046885
-1	4	-3	-16.7622626789
-1	4	-4	-15.7054834383
-1	4	-5	-14.7462165809
-1	4	-6	-13.9476505392
-1	4	-7	-13.3126649628
-1	4	-8	-12.8185164572
-1	4	0	-18.9032392562
-1	4	1	-18.8072307599
-1	4	2	-18.2709729101
-1	4	3	-17.4014986776
-1	4	4	-16.3532410225
-1	4	5	-15.3080625534
-1	4	6	-14.3952019335
-1	4	7	-13.6564032994
-1	4	8	-13.0801588216
-1	5	-1	-16.5045895454
-1	5	-2	-16.0338392332
-1	5	-3	-15.4014006538
-1	5	-4	-14.7127018106
-1	5	-5	-14.054346921
-1	5	-6	-13.4753913524
-1	5	-7	-12.9916098961
-1	5	-8	-12.599015993
-1	5	0	-16.7249212426
-1	5	1	-16.6528859242
-1	5	2	-16.3063863495
-1	5	3	-15.7532509978
-1	5	4	-15.0878933747
-1	5	5	-14.4061528942
-1	5	6	-13.7793247462
-1	5	7	-13.2423440961
-1	5	8	-12.8013950466
-1	6	-1	-15.0665968939
-1	6	-2	-14.7743748058
-1	6	-3	-14.3723062607
-1	6	-4	-13.919590508
-1	6	-5	-13.4682473668
-1	6	-6	-13.0530145652
-1	6	-7	-12.6907115805
-1	6	-8	-12.3850865776
-1	6	0	-15.1997992736
-1	6	1	-15.1511135769
-1	6	2	-14.9311300206
-1	6	3	-14.5788895274
-1	6	4	-14.1486745724
-1	6	5	-13.6951331001
-1	6	6	-13.261223804
-1	6	7	-12.8726813099
-1	6	8	-12.5396463491
-1	7	-1	-14.0462251993
-1	7	-2	-13.8611907239
-1	7	-3	-13.6010496201
-1	7	-4	-13.2995910228
-1	7	-5	-12.9884367168
-1	7	-6	-12.6912180397
-1	7	-7	-12.4220633315
-1	7	-8	-12.1870115059
-1	7	0	-14.1289940871
-1	7	1	-14.0970680069
-1	7	2	-13.9564275861
-1	7	3	-13.7290298804
-1	7	4	-13.4459639609
-1	7	5	-13.1394265962
-1	7	6	-12.8362942431
-1	7	7	-12.5548477316
-1	7	8	-12.3047415514
-1	8	-1	-13.3151276817
-1	8	-2	-13.1950451882
-1	8	-3	-13.0232106767
-1	8	-4	-12.8192689255
-1	8	-5	-12.6026376077
-1	8	-6	-12.3891416619
-1	8	-7	-12.189564805
-1	8	-8	-12.0098577312
-1	8	0	-13.368156743
-1	8	1	-13.3472588134
-1	8	2	-13.2557997836
-1	8	3	-13.1062250484
-1	8	4	-12.9165796698
-1	8	5	-12.7062322239
-1	8	6	-12.4922915184
-1	8	7	-12.2875227347
-1	8	8	-12.0998701107
-2	-1	-1	-30.6087075448
-2	-1	-2	-33.0691919817
-2	-1	-3	-24.6421865934
-2	-1	-4	-20.008044668
-2	-1	-5	-17.310793166
-2	-1	-6	-15.5888238093
-2	-1	-7	-14.4222829158
-2	-1	-8	-13.6018963441
-2	-1	0	-33.2088811843
-2	-1	1	-43.5577488968
-2	-1	2	-33.3104696556
-2	-1	3	-27.6434515667
-2	-1	4	-23.5215407527
-2	-1	5	-19.3431916657
-2	-1	6	-16.758083408
-2	-1	7	-15.142162985
-2	-1	8	-14.0731903972
-2	-2	-1	-26.2313358435
-2	-2	-2	-24.7329440898
-2	-2	-3	-21.6125210617
-2	-2	-4	-18.7306197199
-2	-2	-5	-16.6796053752
-2	-2	-6	-15.241416599
-2	-2	-7	-14.2166839492
-2	-2	-8	-13.4738260294
-2	-2	0	-27.3453617483
-2	-2	1	-27.7707499844
-2	-2	2	-26.0765786337
-2	-2	3	-23.3284310269
-2	-2	4	-20.5528017863
-2	-2	5	-18.0249871896
-2	-2	6	-16.1377397199
-2	-2	7	-14.8151824271
-2	-2	8	-13.8850982645
-2	-3	-1	-21.8226894484
-2	-3	-2	-20.6482405492
-2	-3	-3	-18.9962447056
-2	-3	-4	-17.299752151
-2	-3	-5	-15.8732914833
-2	-3	-6	-14.7634220074
-2	-3	-7	-13.920720261
-2	-3	-8	-13.2838976219
-2	-3	0	-22.4318668852
-2	-3	1	-22.3505748415
-2	-3	2	-21.4388292713
-2	-3	3	-19.9573735681
-2	-3	4	-18.2867466515
-2	-3	5	-16.7053061324
-2	-3	6	-15.3934813583
-2	-3	7	-14.3813894406
-2	-3	8	-13.6206174718
-2	-4	-1	-18.8276232808
-2	-4	-2	-18.0935623615
-2	-4	-3	-17.1026737193
-2	-4	-4	-16.041699455
-2	-4	-5	-15.0662579417
-2	-4	-6	-14.2441839613
-2	-4	-7	-13.5813305401
-2	-4	-8	-13.0577050208
-2	-4	0	-19.1785573255
-2	-4	1	-19.0760199983
-2	-4	2	-18.5236481418
-2	-4	3	-17.6414323578
-2	-4	4	-16.6075115083
-2	-4	5	-15.5825142078
-2	-4	6	-14.6732032636
-2	-4	7	-13.9210366335
-2	-4	8	-13.3218471242
-2	-5	-1	-16.777568819
-2	-5	-2	-16.3228007126
-2	-5	-3	-15.7011828696
-2	-5	-4	-15.0121967965
-2	-5	-5	-14.3426425743
-2	-5	-6	-13.7445287319
-2	-5	-7	-13.2369665469
-2	-5	-8	-12.8188068376
-2	-5	0	-16.9864084402
-2	-5	1	-16.9107066109
-2	-5	2	-16.5641939089
-2	-5	3	-16.0129179363
-2	-5	4	-15.351244677
-2	-5	5	-14.6700797062
-2	-5	6	-14.0357021956
-2	-5	7	-13.4829596188
-2	-5	8	-13.0210086698
-2	-6	-1	-15.3354084488
-2	-6	-2	-15.0486371611
-2	-6	-3	-14.6484405979
-2	-6	-4	-14.1910286131
-2	-6	-5	-13.7279773176
-2	-6	-6	-13.2954842159
-2	-6	-7	-12.9125209092
-2	-6	-8	-12.584866386
-2	-6	0	-15.4635528027
-2	-6	1	-15.412077775
-2	-6	2	-15.1906021469
-2	-6	3	-14.8364145831
-2	-6	4	-14.4022689917
-2	-6	5	-13.9411802572
-2	-6	6	-13.4950815522
-2	-6	7	-13.0901307334
-2	-6	8	-12.7379768817
-2	-7	-1	-14.3010543917
-2	-7	-2	-14.1160498467
-2	-7	-3	-13.8527442279
-2	-7	-4	-13.543768299
-2	-7	-5	-13.2206390874
