-1	-1	-1	9.68786500607
-1	-1	-2	-4.83850454429
-1	-1	-3	-6.55560438627
-1	-1	-4	-1.61382238625
-1	-1	-5	-4.44263743053
-1	-1	-6	-6.2858833583
-1	-1	-7	-7.52294360609
-1	-1	-8	-8.37411521569
-1	-1	0	-15.4080473698
-1	-1	1	9.64171948102
-1	-1	2	6.36107925343
-1	-1	3	2.97407214453
-1	-1	5	-3.56860638019
-1	-1	6	-5.71238672891
-1	-1	7	-7.12962690304
-1	-1	8	-8.0946890267
-1	-2	-2	-14.1200686997
-1	-2	-3	-7.62547857039
-1	-2	-4	-2.78007342454
-1	-2	-5	-5.07850701322
-1	-2	-6	-6.64505858452
-1	-2	-7	-7.73431289684
-1	-2	-8	-8.50351744692
-1	-2	0	-26.5876912828
-1	-2	2	1.33150919765
-1	-2	3	-2.18899408431
-1	-2	4	-2.07661927102
-1	-2	5	-4.48197345911
-1	-2	6	-6.19735622383
-1	-2	7	-7.40472968114
-1	-2	8	-8.25893085504
-1	-3	-1	1.38035846287
-1	-3	-2	-0.221926688752
-1	-3	-3	-2.27918867334
-1	-3	-4	-4.31105025853
-1	-3	-5	-5.93291323841
-1	-3	-6	-7.14667164884
-1	-3	-7	-8.03948841425
-1	-3	-8	-8.69523854527
-1	-3	0	2.08275007635
-1	-3	1	1.42550629839
-1	-3	2	-0.135686102476
-1	-3	3	-2.01694743219
-1	-3	4	-3.91672300028
-1	-3	5	-5.54879996291
-1	-3	6	-6.82343794245
-1	-3	7	-7.78187172902
-1	-3	8	-8.49318715443
-1	-4	-1	-2.36207229525
-1	-4	-2	-3.27135304624
-1	-4	-3	-4.47447529375
-1	-4	-4	-5.71201023251
-1	-4	-5	-6.80502531084
-1	-4	-6	-7.69388360988
-1	-4	-7	-8.38861506463
-1	-4	-8	-8.92255669842
-1	-4	0	-1.99873617677
-1	-4	1	-2.30611711414
-1	-4	2	-3.15402260172
-1	-4	3	-4.28473986049
-1	-4	4	-5.47174180049
-1	-4	5	-6.55702399427
-1	-4	6	-7.46748832022
-1	-4	7	-8.19499704222
-1	-4	8	-8.76199477133
-1	-5	-1	-4.84793822838
-1	-5	-2	-5.36726527918
-1	-5	-3	-6.08071969929
-1	-5	-4	-6.85363486829
-1	-5	-5	-7.58333719503
-1	-5	-6	-8.21670047532
-1	-5	-7	-8.73998756743
-1	-5	-8	-9.16075151024
-1	-5	0	-4.64412722731
-1	-5	1	-4.80633455547
-1	-5	2	-5.2830948997
-1	-5	3	-5.95607224894
-1	-5	4	-6.70015023831
-1	-5	5	-7.41941646581
-1	-5	6	-8.05842509606
-1	-5	7	-8.59671639523
-1	-5	8	-9.03586907767
-1	-6	-1	-6.51013151394
-1	-6	-2	-6.81719791676
-1	-6	-3	-7.25218655584
-1	-6	-4	-7.74416561068
-1	-6	-5	-8.232856227
-1	-6	-6	-8.67962417187
-1	-6	-7	-9.06685680389
-1	-6	-8	-9.39150828058
-1	-6	0	-6.3903081575
-1	-6	1	-6.48121136897
-1	-6	2	-6.75990845624
-1	-6	3	-7.16930765976
-1	-6	4	-7.64228807153
-1	-6	5	-8.12134756621
-1	-6	6	-8.56759539954
-1	-6	7	-8.96088742313
-1	-6	8	-9.29518078616
-1	-7	-1	-7.64437980758
-1	-7	-2	-7.83299441486
-1	-7	-3	-8.10638904247
-1	-7	-4	-8.42616549085
-1	-7	-5	-8.75670491363
-1	-7	-6	-9.07181558577
-1	-7	-7	-9.35624151435
-1	-7	-8	-9.60373427193
-1	-7	0	-7.57087788476
-1	-7	1	-7.62426112629
-1	-7	2	-7.79352658621
-1	-7	3	-8.0497021347
