-1	-1	-1	9.54962980548
-1	-1	-2	-0.4449631759
-1	-1	-4	1.25351661888
-1	-1	-5	-0.652071544001
-1	-1	-6	-1.94259668496
-1	-1	-7	-2.82932806688
-1	-1	-8	-3.44959115214
-1	-1	0	-8.57751795121
-1	-1	1	9.14137426995
-1	-1	2	6.65895430561
-1	-1	3	3.45675614146
-1	-1	4	1.1117073261
-1	-1	5	-0.638009364949
-1	-1	6	-1.92489766452
-1	-1	7	-2.82568833579
-1	-1	8	-3.45860633183
-1	-2	-4	0.484956367776
-1	-2	-5	-1.08772128331
-1	-2	-6	-2.19510335993
-1	-2	-7	-2.98078843673
-1	-2	-8	-3.54367174431
-1	-2	2	3.9780911749
-1	-2	4	0.472711298549
-1	-2	5	-1.08161463264
-1	-2	6	-2.19226991991
-1	-2	7	-2.98726606968
-1	-2	8	-3.55850371855
-1	-3	-1	3.47906475277
-1	-3	-2	2.34393429188
-1	-3	-3	0.881116224596
-1	-3	-4	-0.534861871652
-1	-3	-5	-1.67943678239
-1	-3	-6	-2.55080610123
-1	-3	-7	-3.20088803963
-1	-3	-8	-3.68375267075
-1	-3	0	3.92239145595
-1	-3	1	3.40885179366
-1	-3	2	2.24050140556
-1	-3	3	0.824559016746
-1	-3	4	-0.553036370309
-1	-3	5	-1.6899435079
-1	-3	6	-2.5627355851
-1	-3	7	-3.21720867215
-1	-3	8	-3.70433816681
-1	-4	-1	0.901556530043
-1	-4	-2	0.252129653311
-1	-4	-3	-0.614736145188
-1	-4	-4	-1.50540603947
-1	-4	-5	-2.29570963176
-1	-4	-6	-2.9438418754
-1	-4	-7	-3.4549534736
-1	-4	-8	-3.85093007016
-1	-4	0	1.13762810097
-1	-4	1	0.872059562534
-1	-4	2	0.208590985569
-1	-4	3	-0.653047967005
-1	-4	4	-1.53405628308
-1	-4	5	-2.31930263686
-1	-4	6	-2.96641539868
-1	-4	7	-3.47849029357
-1	-4	8	-3.87583713978
-1	-5	-1	-0.864412006061
-1	-5	-2	-1.23579423164
-1	-5	-3	-1.75527671189
-1	-5	-4	-2.32086901058
-1	-5	-5	-2.85695200202
-1	-5	-6	-3.3246199775
-1	-5	-7	-3.71320684293
-1	-5	-8	-4.02742615822
-1	-5	0	-0.734441353446
-1	-5	1	-0.882688374742
-1	-5	2	-1.26561151108
-1	-5	3	-1.78820494514
-1	-5	4	-2.35221091804
-1	-5	5	-2.8860708984
-1	-5	6	-3.35243058689
-1	-5	7	-3.74055851382
-1	-5	8	-4.05464025285
-1	-6	-1	-2.07010068007
-1	-6	-2	-2.28911096219
-1	-6	-3	-2.60738326301
-1	-6	-4	-2.97062880098
-1	-6	-5	-3.33322636734
-1	-6	-6	-3.66610274688
-1	-6	-7	-3.95582010798
-1	-6	-8	-4.19972091956
-1	-6	0	-1.99581662038
-1	-6	1	-2.08313182496
-1	-6	2	-2.31187457319
